[10-14-2005] [13:27:21] CFileUpEe::ProcessRequest()				 - Src File: FileUpEe.cpp Line#: 3078
[10:14:2005] [13:29:43] CMimePart::put_Path()				 - Src File: MimePart.cpp Line#: 489
[10:14:2005] [13:29:43] CMimePart::OpenStream()				 - Src File: MimePart.cpp Line#: 976
[10:14:2005] [13:29:43] CMimePart::CheckStreamType()				 - Src File: MimePart.cpp Line#: 1094
[10:14:2005] [13:29:43] CMimePart::OpenMemoryStream()				 - Src File: MimePart.cpp Line#: 1241
[10:14:2005] [13:29:43] CSASmartStream Constructor				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\SASmartStream.h Line#: 40
[10:14:2005] [13:29:43] CSASmartStream::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\SASmartStream.h Line#: 74
[10:14:2005] [13:29:43] CMimePart::put_ContentDisposition()				 - Src File: MimePart.cpp Line#: 911
[10:14:2005] [13:29:43] CSASmartStream::Write()				 - Src File: SASmartStream.cpp Line#: 108
[10:14:2005] [13:29:43] CMimePart::CloseStream()				 - Src File: MimePart.cpp Line#: 996
[10:14:2005] [13:29:43] CMimeParser::updateStatus()				 - Src File: MimeParser.cpp Line#: 2471
[10-14-2005] [13:29:43] CSoapEnvelope::get_Files()				 - Src File: SoapEnvelope.cpp Line#: 519
[10-14-2005] [13:29:43] CSoapEnvelope::get_JobId()				 - Src File: SoapEnvelope.cpp Line#: 3508
[10:14:2005] [13:29:43] CMimeParts::get__NewEnum()				 - Src File: MimeParts.cpp Line#: 36
[10:14:2005] [13:29:43] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:43] CMimePart::get_TempFile()				 - Src File: MimePart.cpp Line#: 1896
[10:14:2005] [13:29:43] CFileBinaryStream::get_TempFile()				 - Src File: FileBinaryStream.cpp Line#: 709
[10:14:2005] [13:29:43] CMimePart::get_FileName()				 - Src File: MimePart.cpp Line#: 1734
[10-14-2005] [13:29:43] CFileEe::FinalConstruct()				 - Src File: SAFile.cpp Line#: 63
[10-14-2005] [13:29:43] CFileEe::Init()				 - Src File: SAFile.cpp Line#: 269
[10-14-2005] [13:29:43] CSoapEnvelope::get_JobId()				 - Src File: SoapEnvelope.cpp Line#: 3508
[10:14:2005] [13:29:43] CMimePart::get_ContentType()				 - Src File: MimePart.cpp Line#: 415
[10:14:2005] [13:29:43] CMimePart::get_ContentID()				 - Src File: MimePart.cpp Line#: 844
[10:14:2005] [13:29:43] CMimePart::get_ContentDisposition()				 - Src File: MimePart.cpp Line#: 927
[10:14:2005] [13:29:43] CMimePart::get_Size()				 - Src File: MimePart.cpp Line#: 1281
[10:14:2005] [13:29:43] CMimePart::get_TempFile()				 - Src File: MimePart.cpp Line#: 1896
[10:14:2005] [13:29:43] CFileBinaryStream::get_TempFile()				 - Src File: FileBinaryStream.cpp Line#: 709
[10:14:2005] [13:29:43] CMimePart::get_FileName()				 - Src File: MimePart.cpp Line#: 1734
[10:14:2005] [13:29:43] CMimePart::get_RelativeFileName()				 - Src File: MimePart.cpp Line#: 1866
[10:14:2005] [13:29:43] CMimePart::get_Name()				 - Src File: MimePart.cpp Line#: 1600
[10:14:2005] [13:29:43] CMimePart::get_Name() - Name:  myFile				 - Src File: MimePart.cpp Line#: 1614
[10:14:2005] [13:29:43] CMimePart::get_Name()				 - Src File: MimePart.cpp Line#: 1600
[10:14:2005] [13:29:43] CMimePart::get_Name() - Name:  myFile				 - Src File: MimePart.cpp Line#: 1614
[10:14:2005] [13:29:43] CMimeComposer::Add()				 - Src File: MimeComposer.cpp Line#: 140
[10:14:2005] [13:29:43] CMimeComposer::AddVariant()				 - Src File: MimeComposer.cpp Line#: 388
[10:14:2005] [13:29:43] CMimePart::CMimePart() Constructor				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\MimePart.h Line#: 80
[10:14:2005] [13:29:43] CMimePart::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\MimePart.h Line#: 146
[10:14:2005] [13:29:43] CMimePart::put_ContentID()				 - Src File: MimePart.cpp Line#: 832
[10:14:2005] [13:29:43] CMimePart::put_ContentID() - Content ID:  DDBE3538-D333-4F12-AB73-4793D894BA12				 - Src File: MimePart.cpp Line#: 833
[10:14:2005] [13:29:43] CMimePart::OpenStream()				 - Src File: MimePart.cpp Line#: 976
[10:14:2005] [13:29:43] CMimePart::CheckStreamType()				 - Src File: MimePart.cpp Line#: 1094
[10:14:2005] [13:29:43] CMimePart::OpenMemoryStream()				 - Src File: MimePart.cpp Line#: 1241
[10:14:2005] [13:29:43] CSASmartStream Constructor				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\SASmartStream.h Line#: 40
[10:14:2005] [13:29:43] CSASmartStream::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\SASmartStream.h Line#: 74
[10:14:2005] [13:29:43] CMimePart::put_BodyText()				 - Src File: MimePart.cpp Line#: 1539
[10:14:2005] [13:29:43] CMimePart::CloseStream()				 - Src File: MimePart.cpp Line#: 996
[10:14:2005] [13:29:43] CMimeComposer::Add()				 - Src File: MimeComposer.cpp Line#: 475
[10:14:2005] [13:29:43] CMimeComposer::Add() - Key:  DDBE3538-D333-4F12-AB73-4793D894BA12				 - Src File: MimeComposer.cpp Line#: 476
[10:14:2005] [13:29:43] CMimeParts::Add()				 - Src File: MimeParts.cpp Line#: 29
[10:14:2005] [13:29:43] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:43] CMimePart::put_ContentType()				 - Src File: MimePart.cpp Line#: 804
[10:14:2005] [13:29:43] CMimePart::put_CharSet()				 - Src File: MimePart.cpp Line#: 947
[10-14-2005] [13:29:43] CFileEe::get_ContentDisposition()				 - Src File: SAFile.cpp Line#: 4377
[10:14:2005] [13:29:43] CMimeComposer::AddFile()				 - Src File: MimeComposer.cpp Line#: 204
[10:14:2005] [13:29:43] CMimePart::CMimePart() Constructor				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\MimePart.h Line#: 80
[10:14:2005] [13:29:43] CMimePart::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\MimePart.h Line#: 146
[10:14:2005] [13:29:43] CMimePart::put_ContentID()				 - Src File: MimePart.cpp Line#: 832
[10:14:2005] [13:29:43] CMimePart::put_ContentID() - Content ID:  764E7F16-2C2B-485B-BA5F-90E9E3CBC12E				 - Src File: MimePart.cpp Line#: 833
[10:14:2005] [13:29:43] CMimePart::OpenStream()				 - Src File: MimePart.cpp Line#: 976
[10:14:2005] [13:29:43] CMimePart::CheckStreamType()				 - Src File: MimePart.cpp Line#: 1094
[10:14:2005] [13:29:43] CMimePart::OpenFileStream()				 - Src File: MimePart.cpp Line#: 1107
[10:14:2005] [13:29:43] CFileBinaryStream::CFileBinaryStream()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\FileBinaryStream.h Line#: 26
[10:14:2005] [13:29:43] CFileBinaryStream::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\FileBinaryStream.h Line#: 57
[10:14:2005] [13:29:43] CFileBinaryStream::Init()				 - Src File: FileBinaryStream.cpp Line#: 275
[10:14:2005] [13:29:43] CMimePart::CloseStream()				 - Src File: MimePart.cpp Line#: 996
[10:14:2005] [13:29:43] CFileBinaryStream::Close()				 - Src File: FileBinaryStream.cpp Line#: 434
[10:14:2005] [13:29:43] CMimePart::put_FileName()				 - Src File: MimePart.cpp Line#: 1756
[10:14:2005] [13:29:43] CMimeComposer::Add()				 - Src File: MimeComposer.cpp Line#: 475
[10:14:2005] [13:29:43] CMimeComposer::Add() - Key:  764E7F16-2C2B-485B-BA5F-90E9E3CBC12E				 - Src File: MimeComposer.cpp Line#: 476
[10:14:2005] [13:29:43] CMimeParts::Add()				 - Src File: MimeParts.cpp Line#: 29
[10:14:2005] [13:29:43] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:43] CMimePart::put_Name()				 - Src File: MimePart.cpp Line#: 1622
[10:14:2005] [13:29:43] CMimePart::put_Name() - Name:  myFile				 - Src File: MimePart.cpp Line#: 1623
[10:14:2005] [13:29:43] CMimePart::put_ContentDisposition()				 - Src File: MimePart.cpp Line#: 911
[10:14:2005] [13:29:43] CMimePart::get_ContentID()				 - Src File: MimePart.cpp Line#: 844
[10:14:2005] [13:29:43] CMimePart::put_OwnFile()				 - Src File: MimePart.cpp Line#: 2179
[10-14-2005] [13:29:43] CFileEe::FinalConstruct()				 - Src File: SAFile.cpp Line#: 63
[10-14-2005] [13:29:43] CFileEe::put_ClientPath()				 - Src File: SAFile.cpp Line#: 5931
[10-14-2005] [13:29:43] CFileEe::put_ContentDisposition()				 - Src File: SAFile.cpp Line#: 4431
[10-14-2005] [13:29:43] CFileEe::FinalRelease()				 - Src File: SAFile.cpp Line#: 134
[10-14-2005] [13:29:43] CFileEe::~CFileEe()				 - Src File: SAFile.cpp Line#: 31
[10:14:2005] [13:29:43] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:43] CMimePart::get_TempFile()				 - Src File: MimePart.cpp Line#: 1896
[10:14:2005] [13:29:43] CMimePart::get_FileName()				 - Src File: MimePart.cpp Line#: 1734
[10:14:2005] [13:29:43] CMimePart::get_Name()				 - Src File: MimePart.cpp Line#: 1600
[10:14:2005] [13:29:43] CMimePart::get_Name() - Name:  SUB1				 - Src File: MimePart.cpp Line#: 1614
[10:14:2005] [13:29:43] CMimePart::get_BodyText()				 - Src File: MimePart.cpp Line#: 524
[10:14:2005] [13:29:43] CMimePart::get_Size()				 - Src File: MimePart.cpp Line#: 1281
[10:14:2005] [13:29:43] CSASmartStream::Seek()				 - Src File: SASmartStream.cpp Line#: 190
[10:14:2005] [13:29:43] CSASmartStream::Read()				 - Src File: SASmartStream.cpp Line#: 39
[10:14:2005] [13:29:43] CSASmartStream::Read()				 - Src File: SASmartStream.cpp Line#: 39
[10-14-2005] [13:29:43] CSoapEnvelope::get_Files()				 - Src File: SoapEnvelope.cpp Line#: 519
[10-14-2005] [13:29:43] CFileUpEe::SendRequest()				 - Src File: FileUpEe.cpp Line#: 6132
[10:14:2005] [13:29:43] CHttpClient::Open()				 - Src File: HttpClient.cpp Line#: 380
[10:14:2005] [13:29:43] WinHttpOpenRequest() Succeeded.  Method:  POST				 - Src File: HttpClient.cpp Line#: 596
[10:14:2005] [13:29:43] WinHttpOpenRequest() Succeeded.  Object:  /FileUpEE_Test/fileserver.asp				 - Src File: HttpClient.cpp Line#: 597
[10:14:2005] [13:29:43] CHttpClient::SetRequestHeader()				 - Src File: HttpClient.cpp Line#: 1045
[10:14:2005] [13:29:43] CHttpClient::SetRequestHeader()				 - Src File: HttpClient.cpp Line#: 1045
[10:14:2005] [13:29:43] CHttpClient::SetRequestHeader()				 - Src File: HttpClient.cpp Line#: 1045
[10:14:2005] [13:29:43] CHttpClient::SetRequestHeader()				 - Src File: HttpClient.cpp Line#: 1045
[10:14:2005] [13:29:43] CHttpClient::SetRequestHeader()				 - Src File: HttpClient.cpp Line#: 1045
[10:14:2005] [13:29:43] CHttpClient::SetRequestHeader()				 - Src File: HttpClient.cpp Line#: 1045
[10-14-2005] [13:29:43] CSoapEnvelope::InitLog()				 - Src File: SoapEnvelope.cpp Line#: 326
[10-14-2005] [13:29:43] CSoapEnvelope::InitLog()				 - Src File: SoapEnvelope.cpp Line#: 326
[10-14-2005] [13:29:43] CSoapEnvelope::get_XmlStream()				 - Src File: SoapEnvelope.cpp Line#: 535
[10-14-2005] [13:29:43] CSoapEnvelope::SerializeLogInfo()				 - Src File: SoapEnvelope.cpp Line#: 922
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 823
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 837
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 823
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 837
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 823
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 837
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 823
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 837
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 823
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 837
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 823
[10-14-2005] [13:29:43] CSoapEnvelope::AddMemberNode()				 - Src File: SoapEnvelope.cpp Line#: 837
[10-14-2005] [13:29:43] CFileEe::Serialize()				 - Src File: SAFile.cpp Line#: 711
[10-14-2005] [13:29:43] CFileEe::AppendTextWithXmlFix()				 - Src File: SAFile.cpp Line#: 681
[10-14-2005] [13:29:43] CFileEe::AddMemberNode()				 - Src File: SAFile.cpp Line#: 591
[10-14-2005] [13:29:43] CFileEe::AddMemberNode()				 - Src File: SAFile.cpp Line#: 591
[10-14-2005] [13:29:43] CFileEe::AddMemberNode()				 - Src File: SAFile.cpp Line#: 591
[10-14-2005] [13:29:43] CFileEe::AddMemberNode()				 - Src File: SAFile.cpp Line#: 578
[10-14-2005] [13:29:43] CFileEe::AddMemberNode()				 - Src File: SAFile.cpp Line#: 591
[10:14:2005] [13:29:43] CMimePart::put_Body()				 - Src File: MimePart.cpp Line#: 1451
[10:14:2005] [13:29:43] CSASmartStream::Write()				 - Src File: SASmartStream.cpp Line#: 108
[10:14:2005] [13:29:43] CSASmartStream::Write()				 - Src File: SASmartStream.cpp Line#: 108
[10:14:2005] [13:29:43] CMimeComposer::get_ContentLength()				 - Src File: MimeComposer.cpp Line#: 88
[10:14:2005] [13:29:43] CMimeParts::get_Count()				 - Src File: MimeParts.cpp Line#: 63
[10:14:2005] [13:29:43] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:43] CMimePart::get_Size()				 - Src File: MimePart.cpp Line#: 1281
[10:14:2005] [13:29:43] CMimePart::get_MimeHeaders()				 - Src File: MimePart.cpp Line#: 1593
[10:14:2005] [13:29:43] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:43] CMimePart::get_Size()				 - Src File: MimePart.cpp Line#: 1281
[10:14:2005] [13:29:43] CMimePart::get_MimeHeaders()				 - Src File: MimePart.cpp Line#: 1593
[10:14:2005] [13:29:43] CHttpClient::SetRequestHeader()				 - Src File: HttpClient.cpp Line#: 1045
[10:14:2005] [13:29:43] CMimeComposer::get_Boundary()				 - Src File: MimeComposer.cpp Line#: 59
[10:14:2005] [13:29:43] CHttpClient::SetRequestHeader()				 - Src File: HttpClient.cpp Line#: 1045
[10:14:2005] [13:29:43] CMimeComposer::get_OutputStream()				 - Src File: MimeComposer.cpp Line#: 340
[10:14:2005] [13:29:43] CHttpClient::SetRequestStream()				 - Src File: HttpClient.cpp Line#: 1933
[10:14:2005] [13:29:43] CHttpClient::Send()				 - Src File: HttpClient.cpp Line#: 886
[10:14:2005] [13:29:43] CHttpClient::StartSend()				 - Src File: HttpClient.cpp Line#: 1273
[10:14:2005] [13:29:43] CHttpClient::ContinueSend()				 - Src File: HttpClient.cpp Line#: 1414
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:43] CMimePart::get_OutputStream()				 - Src File: MimePart.cpp Line#: 781
[10:14:2005] [13:29:43] CMimePart::OpenMemoryStream()				 - Src File: MimePart.cpp Line#: 1241
[10:14:2005] [13:29:43] CSASmartStream::Seek()				 - Src File: SASmartStream.cpp Line#: 190
[10:14:2005] [13:29:43] CSASmartStream::Seek()				 - Src File: SASmartStream.cpp Line#: 190
[10:14:2005] [13:29:43] CMimePart::get_Size()				 - Src File: MimePart.cpp Line#: 1281
[10:14:2005] [13:29:43] CMimePart::get_MimeHeaders()				 - Src File: MimePart.cpp Line#: 1593
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CSASmartStream::Read()				 - Src File: SASmartStream.cpp Line#: 39
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CSASmartStream::Read()				 - Src File: SASmartStream.cpp Line#: 39
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:43] CMimePart::get_OutputStream()				 - Src File: MimePart.cpp Line#: 781
[10:14:2005] [13:29:43] CMimePart::OpenFileStream()				 - Src File: MimePart.cpp Line#: 1107
[10:14:2005] [13:29:43] CFileBinaryStream::Seek()				 - Src File: FileBinaryStream.cpp Line#: 153
[10:14:2005] [13:29:43] CFileBinaryStream::Init()				 - Src File: FileBinaryStream.cpp Line#: 275
[10:14:2005] [13:29:43] CMimePart::get_Size()				 - Src File: MimePart.cpp Line#: 1281
[10:14:2005] [13:29:43] CMimePart::get_MimeHeaders()				 - Src File: MimePart.cpp Line#: 1593
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CFileBinaryStream::Read()				 - Src File: FileBinaryStream.cpp Line#: 48
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CFileBinaryStream::Read()				 - Src File: FileBinaryStream.cpp Line#: 48
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CMimeComposerStream::ReadPvt()				 - Src File: MimeComposerStream.cpp Line#: 1396
[10:14:2005] [13:29:43] CHttpClient::GetResponseHeader()				 - Src File: HttpClient.cpp Line#: 291
[10:14:2005] [13:29:43] CHttpClient::ProcessResponse()				 - Src File: HttpClient.cpp Line#: 1676
[10:14:2005] [13:29:47] CHttpClient::GetResponseHeader()				 - Src File: HttpClient.cpp Line#: 291
[10:14:2005] [13:29:47] CHttpClient::ProcessSpecialHeaders()				 - Src File: HttpClient.cpp Line#: 2195
[10:14:2005] [13:29:47] CHttpClient::GetResponseHeader()				 - Src File: HttpClient.cpp Line#: 291
[10:14:2005] [13:29:47] CHttpClient::GetResponseHeader()				 - Src File: HttpClient.cpp Line#: 291
[10:14:2005] [13:29:47] CHttpClient::get_ResponseStream()				 - Src File: HttpClient.cpp Line#: 719
[10:14:2005] [13:29:47] CHttpClient::get_Status()				 - Src File: HttpClient.cpp Line#: 1159
[10:14:2005] [13:29:47] CMimeParser::put_InputStream()				 - Src File: MimeParser.cpp Line#: 378
[10:14:2005] [13:29:47] CMimeParser::get_MimeParts()				 - Src File: MimeParser.cpp Line#: 2598
[10:14:2005] [13:29:47] CMimeParser::ProcessRequest()				 - Src File: MimeParser.cpp Line#: 1556
[10:14:2005] [13:29:47] CMimeParser::MimeGetPart()				 - Src File: MimeParser.cpp Line#: 1156
[10:14:2005] [13:29:47] CMimeParser::ReadToMatch()				 - Src File: MimeParser.cpp Line#: 471
[10:14:2005] [13:29:47] CMimeParser::CustomRead()				 - Src File: MimeParser.cpp Line#: 3922
[10:14:2005] [13:29:47] CWinHttpStream::Read()				 - Src File: WinHttpStream.cpp Line#: 35
[10:14:2005] [13:29:47] CMimeParser::ReadToMatch()				 - Src File: MimeParser.cpp Line#: 471
[10:14:2005] [13:29:47] CMimeParser::CustomRead()				 - Src File: MimeParser.cpp Line#: 3922
[10:14:2005] [13:29:47] CWinHttpStream::Read()				 - Src File: WinHttpStream.cpp Line#: 35
[10:14:2005] [13:29:47] CMimeParser::ReadToMatch()				 - Src File: MimeParser.cpp Line#: 471
[10:14:2005] [13:29:47] CMimeParser::CustomRead()				 - Src File: MimeParser.cpp Line#: 3922
[10:14:2005] [13:29:47] CWinHttpStream::Read()				 - Src File: WinHttpStream.cpp Line#: 35
[10:14:2005] [13:29:47] CMimeParser::ReadToMatch()				 - Src File: MimeParser.cpp Line#: 471
[10:14:2005] [13:29:47] CMimeParser::CustomRead()				 - Src File: MimeParser.cpp Line#: 3922
[10:14:2005] [13:29:47] CWinHttpStream::Read()				 - Src File: WinHttpStream.cpp Line#: 35
[10:14:2005] [13:29:47] CMimePart::CMimePart() Constructor				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\MimePart.h Line#: 80
[10:14:2005] [13:29:47] CMimePart::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\MimePart.h Line#: 146
[10:14:2005] [13:29:47] CMimePart::Init()				 - Src File: MimePart.cpp Line#: 35
[10:14:2005] [13:29:47] CMimePart::put_CodePage()				 - Src File: MimePart.cpp Line#: 1702
[10:14:2005] [13:29:47] CMimePart::put_RawHeaderInfo()				 - Src File: MimePart.cpp Line#: 1951
[10:14:2005] [13:29:47] CMimePart::put_RawHeaderInfo() - Raw Header:  Content-Type: text/xml; charset="UTF-8"
Content-ID: 0244E346-D126-4386-BE66-A7223C42F3FB				 - Src File: MimePart.cpp Line#: 1952
[10:14:2005] [13:29:47] CMimePart::put_ContentID()				 - Src File: MimePart.cpp Line#: 832
[10:14:2005] [13:29:47] CMimePart::put_ContentID() - Content ID:  0244E346-D126-4386-BE66-A7223C42F3FB				 - Src File: MimePart.cpp Line#: 833
[10:14:2005] [13:29:47] CMimeParser::Add()				 - Src File: MimeParser.cpp Line#: 2550
[10:14:2005] [13:29:47] CMimeParts::Add()				 - Src File: MimeParts.cpp Line#: 29
[10:14:2005] [13:29:47] CMimePart::put_Path()				 - Src File: MimePart.cpp Line#: 489
[10:14:2005] [13:29:47] CMimePart::OpenStream()				 - Src File: MimePart.cpp Line#: 976
[10:14:2005] [13:29:47] CMimePart::CheckStreamType()				 - Src File: MimePart.cpp Line#: 1094
[10:14:2005] [13:29:47] CMimePart::OpenMemoryStream()				 - Src File: MimePart.cpp Line#: 1241
[10:14:2005] [13:29:47] CSASmartStream Constructor				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\SASmartStream.h Line#: 40
[10:14:2005] [13:29:47] CSASmartStream::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\SASmartStream.h Line#: 74
[10:14:2005] [13:29:47] CMimePart::put_ContentType()				 - Src File: MimePart.cpp Line#: 804
[10:14:2005] [13:29:47] CMimePart::put_CharSet()				 - Src File: MimePart.cpp Line#: 947
[10:14:2005] [13:29:47] CSASmartStream::Write()				 - Src File: SASmartStream.cpp Line#: 108
[10:14:2005] [13:29:47] CMimePart::CloseStream()				 - Src File: MimePart.cpp Line#: 996
[10:14:2005] [13:29:47] CHttpClient::GetResponseHeader()				 - Src File: HttpClient.cpp Line#: 291
[10:14:2005] [13:29:47] CMimeParts::get_Item()				 - Src File: MimeParts.cpp Line#: 70
[10:14:2005] [13:29:47] CMimePart::get_BodyText()				 - Src File: MimePart.cpp Line#: 524
[10:14:2005] [13:29:47] CMimePart::get_Size()				 - Src File: MimePart.cpp Line#: 1281
[10:14:2005] [13:29:47] CSASmartStream::Seek()				 - Src File: SASmartStream.cpp Line#: 190
[10:14:2005] [13:29:47] CSASmartStream::Read()				 - Src File: SASmartStream.cpp Line#: 39
[10:14:2005] [13:29:47] CSASmartStream::Read()				 - Src File: SASmartStream.cpp Line#: 39
[10-14-2005] [13:29:47] CSoapEnvelope::put_Payload()				 - Src File: SoapEnvelope.cpp Line#: 643
[10-14-2005] [13:29:47] CSoapEnvelope::get_Files()				 - Src File: SoapEnvelope.cpp Line#: 519
[10-14-2005] [13:29:47] CSoapEnvelope::InitLog()				 - Src File: SoapEnvelope.cpp Line#: 326
[10-14-2005] [13:29:47] CSoapEnvelope::InitLog()				 - Src File: SoapEnvelope.cpp Line#: 326
[10-14-2005] [13:29:47] CSoapEnvelope::get_JobId()				 - Src File: SoapEnvelope.cpp Line#: 3508
[10:14:2005] [13:29:47] CMimeParser::get_MimeParts()				 - Src File: MimeParser.cpp Line#: 2598
[10-14-2005] [13:29:47] CSoapEnvelope::put_JobId()				 - Src File: SoapEnvelope.cpp Line#: 3523
[10:14:2005] [13:29:47] CMimeParser::put_JobID()				 - Src File: MimeParser.cpp Line#: 4370
[10-14-2005] [13:29:47] CFileEe::FinalConstruct()				 - Src File: SAFile.cpp Line#: 63
[10-14-2005] [13:29:47] CFileEe::put_ClientPath()				 - Src File: SAFile.cpp Line#: 5931
[10-14-2005] [13:29:47] CFileEe::Init()				 - Src File: SAFile.cpp Line#: 269
[10-14-2005] [13:29:47] CSoapEnvelope::get_JobId()				 - Src File: SoapEnvelope.cpp Line#: 3508
[10:14:2005] [13:29:47] CMimeComposer::Add()				 - Src File: MimeComposer.cpp Line#: 140
[10:14:2005] [13:29:47] CMimeComposer::AddVariant()				 - Src File: MimeComposer.cpp Line#: 388
[10:14:2005] [13:29:47] CMimePart::CMimePart() Constructor				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\MimePart.h Line#: 80
[10:14:2005] [13:29:47] CMimePart::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\MimePart.h Line#: 146
[10:14:2005] [13:29:47] CMimePart::put_ContentID()				 - Src File: MimePart.cpp Line#: 832
[10:14:2005] [13:29:47] CMimePart::put_ContentID() - Content ID:  F46D1970-E49C-4D9F-934F-41B8D9E9B859				 - Src File: MimePart.cpp Line#: 833
[10:14:2005] [13:29:47] CMimePart::OpenStream()				 - Src File: MimePart.cpp Line#: 976
[10:14:2005] [13:29:47] CMimePart::CheckStreamType()				 - Src File: MimePart.cpp Line#: 1094
[10:14:2005] [13:29:47] CMimePart::OpenMemoryStream()				 - Src File: MimePart.cpp Line#: 1241
[10:14:2005] [13:29:47] CSASmartStream Constructor				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\SASmartStream.h Line#: 40
[10:14:2005] [13:29:47] CSASmartStream::FinalConstruct()				 - Src File: c:\softartisans\products\filetransfer\fileupee\src\mimeclient\SASmartStream.h Line#: 74
[10:14:2005] [13:29:47] CMimePart::put_BodyText()				 - Src File: MimePart.cpp Line#: 1539
[10:14:2005] [13:29:47] CMimePart::CloseStream()				 - Src File: MimePart.cpp Line#: 996
[10:14:2005] [13:29:47] CMimeComposer::Add()				 - Src File: MimeComposer.cpp Line#: 475
[10:14:2005] [13:29:47] CMimeComposer::Add() - Key:  F46D1970-E49C-4D9F-934F-41B8D9E9B859				 - Src File: MimeComposer.cpp Line#: 476
[10:14:2005] [13:29:47] CMimeParts::Add()				 - Src File: MimeParts.cpp Line#: 29
